SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgMonthlyCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1.4903413298592119,1.301422918440166,2.2781154002980526,1,1.550236070902779,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.2802480369298874,-1.3195860412506386,-0.9962897281834242,1,-1.5250608633365428,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.6125732136881425,1.301422918440166,2.3266460214590863,0,1.4563358866559164,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,1.5310852911355222,0.1380074005051227,1.1362340031254314,0,0.3064120867064399,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0,1.368109446030281,1.273168541576029,1.902267798779099,0,1.2896376202004725,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,-1.0357842692720256,-1.3328822185984677,-0.9416045418842407,0,-1.3257557869566021,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.5532302205040753,1.509175689499995,1.1862646616678068,0,1.5307382085087942,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,0.2680224915699033,-0.5268014668863306,-0.17755608982352494,1,-0.3953103820766005,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,-0.01718523736426863,-0.07805548139709961,-0.10489251432150397,0,0.09515179532606252,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.3431369275747509,0.8227605339183194,-0.04242036926330009,0,0.9308692831970192,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.076528230548336,0.6233178737008834,-0.7966744595987891,1,0.2994979565786022,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,0.18653456901728277,0.4687498120323708,0.3060294906729242,0,0.6311468770374294,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False
0,-0.9950403079957154,-1.477478147256109,-0.9285233335440167,0,-1.2856307613019449,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.6125732136881425,0.22110850892905437,1.2099784879169484,0,0.3200087784123579,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
1,1.5718292524118322,-0.6132266196472196,0.4721145119099358,0,-0.40993564667426496,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,-0.6690886177852331,0.9922867951031402,-0.36272246892612475,0,0.880528876649091,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,1.0014137945434884,-0.4952230456852367,0.2201964693376591,0,-0.36413722319737046,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,1.368109446030281,-1.3079518860712882,-0.2577198522322511,0,-1.1052150636233236,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,-0.6283446565089229,0.8094643565704907,-0.3469500170487887,1,0.7891266627925372,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.46536881140368175,-1.4641819699082799,-0.807858561839082,0,-1.2627222745258726,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.368109446030281,0.04327213690184032,0.9464130962660233,0,0.22984859844971517,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False
0,-0.6283446565089229,0.35240826023886646,-0.42387105158902766,0,0.47167694195807186,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,-1.2802480369298874,0.18786806555948168,-0.9762818766411252,1,-0.781917166413188,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1.0421577558197987,-0.14952243464168102,0.564940354567041,1,0.04327188325479319,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.9950403079957154,-1.4542098368974081,-0.9457075853096737,0,-1.4274680612905013,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-0.22090504374582004,0.15130357785295148,-0.15706293206961555,0,0.31951332469545407,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0.06430268518835193,0.7994922235596185,0.31630915860976144,0,0.873037744722316,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.09867315991688919,1.070401837021636,0.32559615475012305,0,1.2577964773847303,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False
0,0.02355872391204165,0.0532442699127125,-0.01672119942120707,0,0.22804302354912492,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,-1.2802480369298874,-1.3312201964299892,-0.9964441437962093,1,-1.53079626121798,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.7505765403378537,0.14631751134751586,-0.5905957946504345,0,0.12760769190880988,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.6690886177852331,0.4886940780541142,-0.4496143401776307,0,0.5008358975737822,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
0,0.6754621043330061,1.1917294553205762,1.1622861229396049,0,1.287086652187535,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.5468567339563023,1.2798166302499436,-0.1193855225500491,1,1.361810693157116,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1.5310852911355222,0.49534216672802883,1.5265084347531652,0,0.7147447197784151,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0,-0.01718523736426863,-0.11295794693515106,-0.18470332675814988,0,-0.08450768116778636,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,-0.5876006952326126,0.1662617773692593,-0.46838686681764885,0,0.17089197787518481,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.18653456901728277,-0.8060211911907411,-0.39373794772267656,0,-0.7368102026238403,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True
0,-1.1580161531009565,0.36071837108125965,-0.8739705034843633,0,0.04545494511184384,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.6690886177852331,0.8609870437933281,-0.40077488779102644,0,0.7142505347082663,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.6283446565089229,0.5219345214236869,-0.41754001146483816,0,0.4978048656401747,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.5468567339563023,-0.1395503016308091,-0.43479044135026035,0,0.19031470874585593,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.1236456783724194,1.2083496770053626,1.6694972921921754,0,1.3234842661901538,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,0.7569500268856267,-1.3245721077560746,-0.4681221543385887,0,-1.1660312585936126,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.18016108246950976,-1.4791401694245876,-0.7920861099617459,0,-1.3849250333270442,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,0.4309983366751445,-0.15949456765255274,0.11702478062395177,0,-0.03806585546549977,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,0.3902543753988342,-1.4808021915930663,-0.6387514064661334,0,-1.2995701705494096,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,-1.1987601143772668,0.45545363468454153,-0.900574107629912,1,0.04684782745447848,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2802480369298874,-0.6664113290385358,-0.987620394494203,0,-1.203059239421572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.1987601143772668,-1.494098368940895,-0.9792378326572971,1,-1.4140399472030096,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.24587756220135,1.1036422803912085,1.7361386587955772,0,1.2480296167931408,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,-1.1987601143772668,0.5019902554019434,-0.8922577239127711,1,0.2012938989760354,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.4495973685829016,1.4260745810760636,2.2225257796954137,0,1.5409189755688526,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.09867315991688919,1.160151034119482,0.30179409100796123,1,1.2007596634301616,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.1236456783724194,1.3263532509673455,1.787029632894898,0,1.4666140081681265,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,-0.7098325790615434,-0.20603118836995443,-0.5927796726026812,1,-0.011530329553006674,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1,0.512486259227765,0.9673564625759608,0.8457341167301328,0,1.0561887956141005,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,1.5310852911355222,0.7197151594726443,1.6177901212824193,0,0.8102500575385231,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.9135523854430948,1.1202625020759949,-0.5495212416495958,1,1.1555300322109858,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1580161531009565,-1.509056568457203,-0.9661566243170729,0,-1.3241580689753447,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2802480369298874,-0.4769408018319716,-0.9851056259431313,1,-1.1096541882095958,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,1.4495973685829016,-1.3245721077560746,-0.29488989616695216,0,-1.1693237003301373,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,-0.42462485012737144,0.3391120828910372,-0.31295652286280984,0,0.3064191110761661,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.22727853029359305,0.9922867951031402,0.5916321962056097,1,1.1093145284031216,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2802480369298874,1.178433277972747,-0.9631344901811358,1,-0.2935890039365403,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.5876006952326126,0.44548150167366984,-0.3593694441913624,0,0.5971225993798814,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,-0.13941712119319946,0.9773285955868325,0.14307690043812493,0,0.9123193677633424,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.6690886177852331,0.7861960462117896,-0.3799508394382919,1,0.8052457548776215,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.2802480369298874,0.1679237995377378,-0.9765465891201853,1,-0.7917492770670803,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.8320644628904743,0.5618230534671742,-0.6285599760223163,1,0.22820615057354818,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.05792919864057891,-0.49023697917980086,-0.33525854922363046,0,-0.3761377663015104,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-1.1580161531009565,0.5019902554019434,-0.8642864386254115,1,0.18933149768046667,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.6347181430566958,0.1579516665268661,0.5083801215411812,0,0.3615338928472078,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True
0,-0.7098325790615434,-1.3096139082397669,-0.8310650225033583,1,-1.117847613754506,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0.7162060656093164,0.8410427777715843,0.9997967795431607,0,0.9872040641357648,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False
0,-1.0357842692720256,-0.6697353733754932,-0.8650805760625921,0,-0.6151809565742655,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.3495104141225239,0.6299659623747981,0.4368856928216761,1,0.6180661450271345,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,1.4495973685829016,0.5169484549182508,1.3640852694764862,0,0.6167243231625327,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,-0.26164900502213034,1.1069663247281656,0.1003258350699049,0,1.1112193247691176,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,1.0014137945434884,-0.3805435160602109,0.3559277929757693,0,-0.19029533568760326,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.1987601143772668,-1.504070501951767,-0.980429038813068,0,-1.436162196174267,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-1.2802480369298874,-1.4591959034028439,-0.9981427155368454,1,-1.5938856379137885,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.5468567339563023,-0.5268014668863306,-0.5857647919075862,0,-0.3704433355477979,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-1.1987601143772668,-0.3522891391960741,-0.9454208134573584,0,-0.786013879185643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.082901717096109,-1.3411923294408608,-0.34862652941616995,0,-1.1207972469506737,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,-1.2802480369298874,0.1529656000214305,-0.9767451234794804,1,-0.7991233600574993,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.3902543753988342,-0.8193173685385702,-0.2899706559310838,0,-0.697029466872316,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,-1.0357842692720256,0.3357880385540801,-0.7686149368184094,1,0.2805652911230416,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.4088534073065913,-1.3029658195658524,-0.21988802709989955,0,-1.0761093400963164,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2802480369298874,0.18454402122252414,-0.9763259953876352,0,-0.7835558515221701,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.368109446030281,0.8942274871629008,1.673247385645528,0,1.03571480226836,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1.1643896396487294,0.8111263787389692,1.4194322369733203,0,0.971290887362709,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,-1.1580161531009565,-1.3528264846202114,-0.9751127298586093,0,-1.4572192998246865,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0.3902543753988342,0.31085770602690066,0.4174072662374974,1,0.525010425912034,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.2866215234776603,-0.3639232943754246,0.49260766966384506,0,-0.2221297279148544,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0.8791819107145575,1.6886740836956873,1.829935113875903,0,1.8957985816249452,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,-1.2802480369298874,-1.4974224132778524,-0.9986500811217108,0,-1.612730516667082,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0.8791819107145575,-1.35448850678869,-0.46430588276547097,0,-1.2028953709106738,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,-0.5876006952326126,-1.3129379525767242,-0.8067776525495862,0,-1.1521306311661041,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.1987601143772668,0.6482482062280629,-0.9036624198856141,0,-0.010506151359892899,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-1.2802480369298874,0.17623391038013098,-0.9764362922539103,1,-0.7876525642946253,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.6125732136881425,0.829408622592234,1.9026648674976891,0,1.0248903004280427,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1.1236456783724194,1.10198025822273,1.5810833241860736,0,1.2158145954229405,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-0.8728084241667845,-1.4891123024354593,-0.9207363747849961,0,-1.4001111237766624,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,-0.8320644628904743,0.44880554601062694,-0.6062138309149856,1,0.3558975363734565,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.1643896396487294,1.2997608962716873,1.8379206069942187,0,1.4727021003062293,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,0.2680224915699033,-1.4658439920767583,-0.6709801507917109,0,-1.3116630950193566,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.9199258719908678,1.0637537483477213,1.323848972659338,1,1.1560328105966964,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.6283446565089229,0.9839766842607471,-0.2937428087576914,1,1.0087104673961305,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.18653456901728277,-1.4841262359300234,-0.6607004828548738,0,-1.2586882865422782,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1.6125732136881425,-1.2896696422180234,-0.22381459553929237,0,-1.1390270575945682,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,1.6125732136881425,0.4172271248095328,1.3733943249901028,0,0.48630164536220616,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.9950403079957154,0.041610114733361785,-0.7539013348573141,0,0.1556838301093689,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,-0.42462485012737144,-1.4924363467724167,-0.8307561912777881,0,-1.365965913407982,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2802480369298874,0.6482482062280629,-0.9701714302494857,1,-0.5549592788191756,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0.22727853029359305,0.11141504580946467,0.16456272998851013,0,0.2958544332776787,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,-0.6283446565089229,0.5335686766030371,-0.36942851839564944,0,0.6963588780118319,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
1,1.5310852911355222,0.35573230457582355,1.2923923063976859,0,0.46979591609353605,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1,1.6125732136881425,0.9191578196900803,1.8339940385548261,1,0.9550104820135075,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.18016108246950976,0.525258565760644,-0.016919733780502325,0,0.6007092676946404,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.7098325790615434,0.6116837185215331,-0.5088216979940923,0,0.37827189074609585,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1.6125732136881425,0.7562796471791741,1.844097231505623,0,0.9652915474917781,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,-0.8728084241667845,1.155164967614046,-0.5082922730359719,1,1.15309683310977,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.9950403079957154,0.5468648539508664,-0.7488497383819156,1,0.19737926232680067,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.0014137945434884,1.4825833348043371,1.7512493294752627,0,1.596803788423447,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,-1.2802480369298874,-1.4907743246039378,-0.9985618436286908,1,-1.6094531464491177,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,0.5532302205040753,-0.6398189743428778,-0.09756880240083877,0,-0.4984072097389867,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.09867315991688919,-1.4658439920767583,-0.7483423727970503,0,-1.315679195056612,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,-0.9135523854430948,0.3490842159019089,-0.6895100243259239,0,0.2101576957018931,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.38388088885106114,1.1451928346031743,-0.04275125986212532,1,1.0493134428742412,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.01718523736426863,0.9507362408911745,0.30706628121591006,0,1.022498595636353,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,-0.791320501614164,0.2975615286790714,-0.5853015450692308,0,0.30312647360563366,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0.2680224915699033,0.5202724992552084,0.4051201953344538,1,0.6867953296396895,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
0,0.4717422979514547,0.776223913200918,0.7455625027791074,0,0.9573285854233821,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
1,-0.9542963467194051,-0.5184913560439374,-0.8097556679390132,0,-0.4684367050649239,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1.4088534073065913,-1.5007464576148097,-0.41829003015550875,0,-1.2928495440696173,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.9542963467194051,0.48370801154867815,-0.7156283222598623,1,0.23079023093771228,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.7098325790615434,0.4970041888965074,-0.5168292504856629,1,0.3410942223360656,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.5718292524118322,1.3413114504836532,2.325807765275396,0,1.5025919516309951,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,-1.2802480369298874,-0.525139444717852,-0.9857453477675268,0,-1.1334151222898354,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.09867315991688919,1.1717851892988325,0.3365596632578657,1,1.2840682999384099,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2802480369298874,0.15130357785295148,-0.9767671828527354,1,-0.7999427026119905,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.6283446565089229,-0.498547090022194,-0.6383763971207982,0,-0.4135771691386696,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,-1.1987601143772668,0.6981088712824219,-0.8872723055571377,1,0.2938796076335207,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,1.4088534073065913,0.49534216672802883,1.328018194204536,1,0.6148691025105908,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
