transaction_id,transaction_date,transaction_time,customer_id,customer_age,customer_gender,product_id,product_name,category,subcategory,price,quantity,discount,total_amount,payment_method,store_location,rating,is_returned,loyalty_member
TXN02379,2025-02-08,09:50:22,3757b099,55,Female,PROD8795,Fully-configurable analyzing challenge,Automotive,Tools,35.21,5,0.0,176.05,E-Wallet,"Alexanderfort, Texas",2.2,False,False
TXN02380,2023-02-28,09:50:22,76239df6,34,Male,PROD6266,Open-source intangible open architecture,Automotive,Accessories,10.72,2,0.0,21.44,Credit Card,"Port Lisaberg, Wyoming",2.7,False,False
TXN02381,2022-09-12,09:50:22,75495639,60,Male,PROD7715,Reduced dedicated alliance,Beauty,Fragrances,10.86,5,0.0,54.3,Cash,"East Billyberg, Ohio",1.1,True,False
TXN02382,2023-04-13,09:50:22,ce2c2479,48,Male,PROD9876,Inverse impactful success,Electronics,Headphones,568.76,5,0.0,2843.8,E-Wallet,"Wongbury, Maryland",,False,True
TXN02383,2024-10-12,09:50:22,1b91e89f,54,Male,PROD3086,Intuitive 6thgeneration productivity,Home & Kitchen,Bedding,116.59,2,0.0,233.18,E-Wallet,"Lake Ginafurt, Florida",,False,False
TXN02384,2023-11-22,09:50:22,06068897,62,Male,PROD5070,Function-based coherent concept,Sports,Cycling,30.66,5,0.0,153.3,Cash,"Jacksonberg, Washington",,False,False
TXN02385,2024-09-14,09:50:22,e910b6d3,49,Male,PROD1735,Customizable zero tolerance encryption,Books,Fiction,14.83,3,0.0,44.49,Bank Transfer,"Martinfurt, Arkansas",,False,False
TXN02386,2024-01-09,09:50:22,d9c6006a,47,Male,PROD9812,Open-architected grid-enabled projection,Sports,Fitness,25.39,1,0.0,25.39,Cash,"West Jennifer, Alaska",,False,False
TXN02387,2025-01-21,09:50:22,3d961242,47,Male,PROD8091,Multi-tiered incremental methodology,Automotive,Parts,11.52,5,0.0,57.6,Credit Card,"Jamesside, Michigan",1.9,False,False
TXN02388,2022-10-10,09:50:22,6c08d51b,50,Male,PROD1162,Vision-oriented empowering monitoring,Beauty,Skincare,47.8,3,0.0,143.4,Bank Transfer,"Jennifermouth, Washington",,False,False
TXN02389,2024-05-14,09:50:22,f493d728,33,Male,PROD8012,Persistent background budgetary management,Automotive,Electronics,50.7,2,0.0,101.4,E-Wallet,"Bakerside, West Virginia",4.2,False,False
TXN02390,2023-10-03,09:50:22,e4eec422,65,Male,PROD1392,Synergized heuristic standardization,Health,Wellness,1.99,3,0.0,5.97,Cash,"Riveraburgh, Tennessee",4.6,False,True
TXN02391,2023-09-23,09:50:22,1c0cfb35,25,Female,PROD3604,Diverse client-driven extranet,Electronics,Headphones,314.1,3,0.0,942.3,Cash,"Brownland, North Carolina",,False,False
TXN02392,2025-02-14,09:50:22,7911f650,32,Male,PROD3705,Pre-emptive 3rdgeneration process improvement,Electronics,Laptops,200.69,5,0.0,1003.45,Bank Transfer,"New Lisastad, Delaware",,False,False
TXN02393,2023-06-10,09:50:22,3d2de64b,69,Female,PROD5508,Object-based stable model,Toys,Games,17.0,3,0.0,51.0,Debit Card,"Johnsonburgh, Nevada",,False,False
TXN02394,2024-11-28,09:50:22,51263377,31,Male,PROD6347,Exclusive web-enabled contingency,Home & Kitchen,Decor,114.16,2,0.0,228.32,Credit Card,"Desireeshire, North Carolina",1.5,True,True
TXN02395,2022-12-11,09:50:22,5606c109,69,Male,PROD5930,Re-engineered well-modulated contingency,Grocery,Snacks,1.99,5,0.06,9.35,E-Wallet,"Jeffreystad, Massachusetts",,False,True
TXN02396,2023-02-07,09:50:22,ec11ab69,37,Female,PROD8344,Multi-layered bi-directional installation,Electronics,Cameras,315.63,2,0.0,631.26,Credit Card,"West Josephborough, Oklahoma",4.6,False,False
TXN02397,2024-01-19,09:50:22,204d0c14,35,Female,PROD6364,Reverse-engineered radical process improvement,Books,Educational,9.92,5,0.0,49.6,Debit Card,"South Anthonyview, Georgia",,False,False
TXN02398,2022-05-19,09:50:22,f1bec240,45,Female,PROD3154,User-centric web-enabled interface,Sports,Fitness,34.15,5,0.09,155.38,Debit Card,"North Markborough, Wisconsin",,False,False
TXN02399,2024-07-24,09:50:22,701942f0,39,Female,PROD1672,Synergistic discrete toolset,Clothing,Accessories,52.08,3,0.14,134.37,E-Wallet,"West Jacobhaven, Mississippi",,False,False
TXN02400,2024-03-16,09:50:22,9d8b55dd,34,Female,PROD7351,Function-based grid-enabled structure,Clothing,Accessories,28.35,4,0.0,113.4,Bank Transfer,"Port Noah, Missouri",2.3,False,False
TXN02401,2024-06-22,09:50:22,9e1d4aef,65,Male,PROD9362,Upgradable multimedia algorithm,Electronics,TVs,535.36,5,0.0,2676.8,Bank Transfer,"Chantown, Arkansas",4.0,False,False
TXN02402,2024-03-10,09:50:22,35cf13ca,56,Female,PROD6679,Profit-focused systematic moratorium,Beauty,Fragrances,19.07,3,0.28,41.19,Credit Card,"Duanemouth, Idaho",2.8,False,False
TXN02403,2024-10-23,09:50:22,09f8a2d8,60,Male,PROD8317,Automated background Local Area Network,Grocery,Canned Goods,24.57,3,0.0,73.71,Credit Card,"Amandaborough, Washington",,False,False
TXN02404,2024-03-21,09:50:22,05be9d2b,41,Female,PROD2924,Managed empowering model,Books,Educational,63.47,4,0.0,253.88,Cash,"West Sherri, Tennessee",,False,False
TXN02405,2024-10-03,09:50:22,2bc1b7f1,57,Male,PROD1278,Face-to-face zero tolerance paradigm,Home & Kitchen,Cookware,213.83,5,0.0,1069.15,Debit Card,"Frenchmouth, Pennsylvania",2.9,False,False
TXN02406,2023-02-08,09:50:22,d7ef50c5,47,Female,PROD2728,Self-enabling full-range encryption,Sports,Team Sports,4.01,5,0.0,20.05,Bank Transfer,"West Tom, Vermont",4.3,False,True
TXN02407,2024-01-11,09:50:22,18a8f234,41,Male,PROD6628,Intuitive executive knowledgebase,Health,Medical,46.59,4,0.0,186.36,E-Wallet,"Port James, Hawaii",1.5,False,False
TXN02408,2024-02-21,09:50:22,01e7cf73,68,Male,PROD3507,Future-proofed non-volatile budgetary management,Books,Educational,46.23,4,0.0,184.92,Credit Card,"South Christine, Vermont",,False,False
TXN02409,2023-06-21,09:50:22,2c9096bd,62,Male,PROD5526,Synchronized tangible budgetary management,Toys,Games,7.03,2,0.0,14.06,Cash,"South James, Idaho",,False,False
TXN02410,2025-01-11,09:50:22,5b511d96,68,Female,PROD6786,Open-architected bottom-line neural-net,Electronics,Smartphones,663.76,3,0.0,1991.28,Cash,"Murraymouth, Illinois",,False,False
TXN02411,2024-02-08,09:50:22,a6e06002,31,Female,PROD8924,Focused user-facing orchestration,Sports,Yoga,60.76,2,0.0,121.52,E-Wallet,"North David, Delaware",,False,False
TXN02412,2023-05-04,09:50:22,ef37ba70,37,Male,PROD1491,Horizontal maximized function,Toys,Educational,7.55,5,0.26,27.93,Bank Transfer,"South Sarah, Mississippi",,False,False
TXN02413,2024-07-29,09:50:22,42359812,67,Male,PROD2531,Upgradable mission-critical hierarchy,Electronics,TVs,316.5,2,0.07,588.69,Cash,"West Christopherton, Texas",3.7,False,False
TXN02414,2024-02-18,09:50:22,1b075c34,22,Female,PROD1590,Extended client-server array,Health,Supplements,50.35,2,0.0,100.7,E-Wallet,"South Julieland, New York",,False,False
TXN02415,2023-12-23,09:50:22,7bab20ea,41,Female,PROD4226,Advanced system-worthy contingency,Automotive,Electronics,35.43,5,0.0,177.15,Credit Card,"Robertafurt, Colorado",,False,True
TXN02416,2025-02-04,09:50:22,37f1748b,61,Male,PROD4557,User-centric multimedia Graphical User Interface,Sports,Outdoor,41.03,2,0.15,69.75,Credit Card,"East Meganburgh, Connecticut",,False,False
TXN02417,2023-09-14,09:50:22,ee481e3c,51,Male,PROD2028,Distributed multi-state open system,Books,Cookbooks,36.81,1,0.05,34.97,Debit Card,"Matthewville, Tennessee",3.2,False,False
TXN02418,2024-03-03,09:50:22,f3c0e129,67,Female,PROD8082,Function-based optimal leverage,Automotive,Parts,37.81,3,0.0,113.43,E-Wallet,"North Lisa, New Hampshire",3.1,False,False
TXN02419,2024-06-14,09:50:22,f8a0589f,29,Female,PROD4053,Digitized next generation functionalities,Beauty,Makeup,3.47,1,0.0,3.47,Cash,"Nicholastown, Indiana",,False,False
TXN02420,2023-12-01,09:50:22,37bd84e7,34,Female,PROD4180,Adaptive methodical standardization,Beauty,Fragrances,50.95,3,0.25,114.64,Cash,"North Marc, Vermont",,False,False
TXN02421,2024-07-18,09:50:22,2b48397f,51,Male,PROD8772,Fully-configurable needs-based middleware,Books,Cookbooks,53.39,4,0.0,213.56,E-Wallet,"Danielchester, New York",3.4,False,False
TXN02422,2024-05-22,09:50:22,dddc96e1,34,Female,PROD4559,Digitized asynchronous archive,Beauty,Tools,25.41,5,0.15,107.99,E-Wallet,"Port Lindaburgh, Maine",3.7,False,False
TXN02423,2022-12-25,09:50:22,8132258b,37,Male,PROD4211,Multi-channeled attitude-oriented interface,Sports,Outdoor,29.13,1,0.0,29.13,Cash,"Owenschester, North Dakota",4.2,False,True
TXN02424,2023-06-19,09:50:22,dafa398d,35,Female,PROD7397,Organized contextually-based productivity,Home & Kitchen,Decor,12.82,5,0.0,64.1,Bank Transfer,"Lake Joseph, Kentucky",4.8,False,False
TXN02425,2023-05-09,09:50:22,0e89d64c,54,Male,PROD4981,Multi-layered even-keeled access,Automotive,Tools,40.29,1,0.0,40.29,Bank Transfer,"East Heatherfort, Illinois",,False,False
TXN02426,2022-06-30,09:50:22,87ac89aa,32,Female,PROD4404,Multi-lateral regional emulation,Home & Kitchen,Cookware,160.04,4,0.0,640.16,Debit Card,"North Perryport, South Dakota",,False,False
TXN02427,2024-12-06,09:50:22,1fc4fc7a,49,Female,PROD9533,Diverse fault-tolerant throughput,Beauty,Skincare,28.76,4,0.0,115.04,Credit Card,"North Misty, Arizona",1.8,False,False
TXN02428,2023-07-09,09:50:22,094617bf,61,Female,PROD7543,Exclusive stable model,Grocery,Snacks,52.49,3,0.0,157.47,Cash,"West Williamville, Idaho",3.3,False,False
TXN02429,2024-10-19,09:50:22,7a6be04e,39,Male,PROD3158,Synergized zero tolerance budgetary management,Sports,Yoga,23.32,5,0.0,116.6,Credit Card,"North Lisa, Arkansas",1.2,False,False
TXN02430,2023-12-23,09:50:22,a3c4985a,32,Male,PROD8649,Public-key object-oriented time-frame,Books,Educational,41.29,3,0.0,123.87,Bank Transfer,"West Allisonstad, Georgia",2.1,True,False
TXN02431,2022-09-24,09:50:22,643338f7,36,Male,PROD2438,Upgradable attitude-oriented productivity,Beauty,Fragrances,9.61,3,0.11,25.66,Cash,"Lake Kelly, Washington",,False,False
TXN02432,2024-08-20,09:50:22,81a0a32e,38,Male,PROD2518,User-friendly context-sensitive secured line,Books,Children,29.53,4,0.0,118.12,Cash,"Lewismouth, Minnesota",,False,False
TXN02433,2025-02-21,09:50:22,2ced7867,53,Female,PROD1813,Implemented demand-driven Graphic Interface,Electronics,TVs,465.13,4,0.0,1860.52,Credit Card,"Stephaniemouth, Kansas",1.9,False,False
TXN02434,2023-02-15,09:50:22,e1a5f0b0,45,Female,PROD4355,Multi-channeled multi-tasking framework,Grocery,Beverages,34.51,2,0.0,69.02,Bank Transfer,"South Mary, Arkansas",4.5,False,False
TXN02435,2024-01-16,09:50:22,3ada8a37,65,Male,PROD9045,Stand-alone multimedia interface,Health,Vitamins,22.61,3,0.1,61.05,Credit Card,"Jacobsport, Maryland",,True,False
TXN02436,2023-09-13,09:50:22,9463c9a0,55,Female,PROD6928,Devolved encompassing methodology,Home & Kitchen,Bedding,110.8,1,0.0,110.8,Cash,"Scottville, Colorado",2.8,False,True
TXN02437,2023-10-05,09:50:22,ad12369f,24,Male,PROD5750,Visionary demand-driven moratorium,Home & Kitchen,Decor,177.82,1,0.0,177.82,Cash,"Leeberg, Arkansas",3.5,False,False
TXN02438,2023-03-17,09:50:22,ed2baf57,64,Female,PROD3023,Open-source multi-tasking utilization,Automotive,Accessories,21.26,1,0.0,21.26,Credit Card,"Greenside, Texas",3.5,False,False
TXN02439,2024-09-18,09:50:22,d12f1387,36,Female,PROD4295,Profit-focused dedicated encryption,Electronics,Cameras,178.68,2,0.0,357.36,Debit Card,"West Emilymouth, Alaska",1.4,False,True
TXN02440,2024-06-16,09:50:22,532ffa36,33,Male,PROD3942,Implemented intermediate methodology,Books,Non-Fiction,64.99,2,0.11,115.68,Bank Transfer,"Grantberg, Maine",1.5,False,False
TXN02441,2022-10-04,09:50:22,99b40fbd,40,Female,PROD9358,Virtual grid-enabled Graphical User Interface,Toys,Action Figures,57.63,2,0.0,115.26,E-Wallet,"East Dwayne, Nebraska",1.3,True,False
TXN02442,2024-11-10,09:50:22,a138ed35,21,Male,PROD7638,Monitored clear-thinking complexity,Beauty,Fragrances,4.15,3,0.0,12.45,Debit Card,"Jacquelineborough, Virginia",,False,False
TXN02443,2025-01-11,09:50:22,ac35449f,65,Female,PROD8986,Right-sized systemic forecast,Electronics,Laptops,637.94,4,0.0,2551.76,Credit Card,"Richardmouth, Arkansas",1.0,True,False
TXN02444,2024-08-03,09:50:22,99c4c848,42,Female,PROD4319,Versatile holistic adapter,Sports,Yoga,19.94,1,0.0,19.94,Debit Card,"Port Johnview, Texas",,False,False
TXN02445,2025-05-04,09:50:22,c3bbd496,35,Female,PROD6237,Multi-lateral intangible frame,Sports,Outdoor,35.27,5,0.0,176.35,Debit Card,"New Adamville, South Carolina",1.1,False,False
TXN02446,2025-03-08,09:50:22,35e5a5ce,27,Male,PROD9650,Diverse even-keeled infrastructure,Toys,Games,35.88,4,0.0,143.52,E-Wallet,"Singhbury, Ohio",,False,True
TXN02447,2024-09-08,09:50:22,7777108c,65,Male,PROD1402,Customer-focused 5thgeneration knowledge user,Home & Kitchen,Decor,103.59,3,0.0,310.77,Bank Transfer,"Fordtown, Montana",4.1,False,True
TXN02448,2022-07-20,09:50:22,3b9d8b7c,24,Male,PROD4626,Stand-alone 5thgeneration Graphic Interface,Clothing,Men,26.49,3,0.0,79.47,Bank Transfer,"West Michaelville, Montana",3.0,False,False
TXN02449,2024-05-11,09:50:22,8a135eca,38,Female,PROD7034,Inverse intermediate hub,Sports,Outdoor,16.19,2,0.0,32.38,Debit Card,"Ericmouth, California",,False,True
TXN02450,2022-10-27,09:50:22,4839582d,32,Female,PROD8355,Digitized neutral hub,Electronics,Smartphones,316.76,5,0.0,1583.8,Cash,"North Douglas, Kansas",1.5,True,False
TXN02451,2022-12-15,09:50:22,f0e3cc67,70,Male,PROD6587,Horizontal real-time hierarchy,Clothing,Shoes,25.05,1,0.0,25.05,Cash,"East Joshuashire, New Mexico",,False,False
TXN02452,2023-09-26,09:50:22,a802ec8c,46,Female,PROD7237,Assimilated full-range ability,Home & Kitchen,Bedding,115.3,2,0.0,230.6,Bank Transfer,"Jenniferton, New Hampshire",,False,False
TXN02453,2024-05-02,09:50:22,fab4b193,62,Male,PROD1500,Persistent human-resource groupware,Health,First Aid,15.68,3,0.2,37.63,E-Wallet,"Marisaburgh, Kentucky",,False,True
TXN02454,2023-04-11,09:50:22,d5667f9c,56,Male,PROD5052,Function-based non-volatile knowledge user,Electronics,TVs,636.41,3,0.0,1909.23,Bank Transfer,"Rebeccabury, New Mexico",1.3,False,True
TXN02455,2022-08-04,09:50:22,10cc0231,64,Female,PROD1707,Upgradable user-facing time-frame,Health,Supplements,59.74,4,0.0,238.96,E-Wallet,"Gabrielleland, North Dakota",1.1,False,False
TXN02456,2024-08-01,09:50:22,717240ec,47,Male,PROD9150,Enhanced zero administration conglomeration,Beauty,Haircare,18.4,2,0.0,36.8,Cash,"East Luke, West Virginia",3.3,False,False
TXN02457,2024-03-15,09:50:22,e5517fe9,52,Female,PROD7969,Progressive transitional pricing structure,Sports,Fitness,34.79,5,0.0,173.95,Debit Card,"Port Katie, New Hampshire",4.5,False,False
TXN02458,2024-10-03,09:50:22,7831378a,58,Female,PROD2062,Robust homogeneous help-desk,Home & Kitchen,Decor,154.98,1,0.0,154.98,Debit Card,"East Rebecca, Washington",,False,False
TXN02459,2022-12-08,09:50:22,7cbb7803,55,Male,PROD5560,Fully-configurable global encoding,Electronics,Smartphones,594.4,1,0.0,594.4,Debit Card,"Lopezborough, Washington",,False,True
TXN02460,2022-05-27,09:50:22,10925b1a,60,Male,PROD9640,Switchable reciprocal knowledgebase,Automotive,Tools,31.52,4,0.27,92.04,Debit Card,"Port Jared, Virginia",3.0,True,False
TXN02461,2022-11-23,09:50:22,20ece1c0,35,Female,PROD3197,Synchronized responsive ability,Automotive,Car Care,44.85,4,0.0,179.4,E-Wallet,"Maldonadoberg, Missouri",,False,False
TXN02462,2023-10-17,09:50:22,2d8077e4,45,Male,PROD9042,Front-line regional Internet solution,Clothing,Men,64.47,5,0.0,322.35,Bank Transfer,"Rhodesland, Connecticut",4.6,False,False
TXN02463,2023-08-03,09:50:22,862902d7,27,Male,PROD6801,Self-enabling encompassing alliance,Health,Medical,5.25,4,0.0,21.0,Bank Transfer,"Port Luisbury, Alabama",,False,False
TXN02464,2025-03-16,09:50:22,f521aba8,69,Female,PROD9694,Polarized multimedia Graphical User Interface,Clothing,Women,76.07,3,0.0,228.21,Bank Transfer,"Rebeccahaven, Missouri",4.7,False,False
TXN02465,2025-04-02,09:50:22,137346d5,69,Female,PROD8747,Ameliorated explicit strategy,Sports,Fitness,47.75,1,0.0,47.75,Credit Card,"New Angelaside, Michigan",2.7,False,False
TXN02466,2023-08-01,09:50:22,036d511c,36,Female,PROD8391,Progressive demand-driven interface,Automotive,Accessories,14.73,1,0.0,14.73,E-Wallet,"New Frank, Iowa",2.0,False,False
TXN02467,2024-11-03,09:50:22,37f7f0b8,41,Female,PROD8695,Distributed user-facing artificial intelligence,Health,Wellness,30.76,3,0.0,92.28,Cash,"Lake Jenniferfort, South Dakota",,False,True
TXN02468,2024-06-10,09:50:22,8db6a62b,45,Male,PROD3436,User-friendly bifurcated software,Home & Kitchen,Furniture,167.83,1,0.0,167.83,Credit Card,"Bryanmouth, Wyoming",3.8,False,False
TXN02469,2024-07-15,09:50:22,92957542,41,Male,PROD1615,Enhanced non-volatile utilization,Health,Vitamins,25.81,5,0.0,129.05,Bank Transfer,"New Stephenberg, New York",,False,True
TXN02470,2024-12-09,09:50:22,9c743a03,50,Female,PROD7126,Digitized high-level approach,Automotive,Car Care,51.46,5,0.0,257.3,Cash,"Beckmouth, Wisconsin",,False,False
TXN02471,2025-02-23,09:50:22,b957e43a,67,Female,PROD5154,Function-based responsive pricing structure,Sports,Outdoor,77.28,4,0.0,309.12,Credit Card,"Port Leslie, Vermont",1.5,False,True
TXN02472,2023-03-10,09:50:22,87bcb917,25,Female,PROD4780,Function-based attitude-oriented intranet,Home & Kitchen,Bedding,64.98,2,0.0,129.96,Bank Transfer,"Knightmouth, Ohio",1.8,False,True
TXN02473,2024-04-11,09:50:22,71aaf9cb,39,Male,PROD5002,Optional leadingedge toolset,Home & Kitchen,Appliances,23.33,5,0.0,116.65,E-Wallet,"Lake Ronaldside, Tennessee",3.6,False,True
TXN02474,2022-06-25,09:50:22,0c088a20,64,Female,PROD2292,Streamlined needs-based open architecture,Books,Children,36.08,1,0.0,36.08,E-Wallet,"West Andrewstad, Nevada",3.8,False,True
TXN02475,2025-01-18,09:50:22,108f3e5d,50,Male,PROD2125,Compatible discrete capability,Home & Kitchen,Cookware,170.51,2,0.0,341.02,Cash,"Lawrencechester, West Virginia",,False,False
TXN02476,2022-12-06,09:50:22,35b3649b,50,Male,PROD4081,Up-sized exuding infrastructure,Electronics,Cameras,453.83,2,0.0,907.66,E-Wallet,"Erictown, North Dakota",1.6,False,False
TXN02477,2024-01-01,09:50:22,0cfae8f3,30,Male,PROD2645,Customer-focused disintermediate solution,Sports,Yoga,59.07,3,0.0,177.21,Debit Card,"Reneeside, Missouri",4.5,False,False
TXN02478,2024-09-03,09:50:22,0edf3b92,32,Female,PROD5358,Devolved executive matrix,Books,Fiction,3.23,5,0.0,16.15,Cash,"South Brandon, Kentucky",1.1,False,True
TXN02479,2022-10-28,09:50:22,4958a2bc,40,Female,PROD3461,Focused intangible success,Clothing,Men,70.79,3,0.17,176.27,Bank Transfer,"Scottbury, Alabama",,False,False
TXN02480,2022-12-29,09:50:22,dbf63261,31,Male,PROD5020,Reverse-engineered modular hierarchy,Clothing,Accessories,31.82,1,0.0,31.82,Bank Transfer,"Donaldview, Indiana",,False,False
TXN02481,2023-02-20,09:50:22,96784d5b,24,Male,PROD6323,Innovative non-volatile algorithm,Sports,Outdoor,64.39,5,0.0,321.95,Bank Transfer,"South Danielle, Missouri",,False,True
TXN02482,2024-04-18,09:50:22,5244b7d9,36,Male,PROD7297,Grass-roots context-sensitive firmware,Grocery,Canned Goods,69.85,4,0.0,279.4,Credit Card,"West Mary, West Virginia",3.6,False,False
TXN02483,2024-02-03,09:50:22,9a3797b1,25,Male,PROD6598,Synergistic content-based help-desk,Sports,Team Sports,14.67,3,0.0,44.01,Debit Card,"West Tami, Montana",,False,False
TXN02484,2024-04-07,09:50:22,420e62ce,23,Female,PROD5032,Reactive secondary secured line,Health,Supplements,19.01,2,0.0,38.02,Bank Transfer,"North Brittney, Alabama",2.1,False,True
TXN02485,2024-11-23,09:50:22,d0b02b1a,48,Male,PROD1829,Switchable tertiary pricing structure,Toys,Educational,47.19,1,0.0,47.19,Bank Transfer,"New Michael, Alaska",4.7,False,False
TXN02486,2023-07-03,09:50:22,de911d5d,24,Female,PROD4111,Visionary even-keeled functionalities,Grocery,Bakery,22.26,5,0.0,111.3,Credit Card,"East Barbara, Arizona",1.2,False,True
TXN02487,2025-04-07,09:50:22,c7fd1d35,49,Female,PROD7543,Ameliorated tangible approach,Clothing,Women,48.64,1,0.0,48.64,Debit Card,"Barbarahaven, Oklahoma",,False,False
TXN02488,2025-01-19,09:50:22,1fa3bc9f,35,Male,PROD4141,Fundamental eco-centric algorithm,Health,Medical,30.51,4,0.0,122.04,Credit Card,"Ericabury, Nebraska",3.1,False,True
TXN02489,2024-04-18,09:50:22,6b0abb7b,39,Female,PROD6234,Persevering methodical policy,Toys,Games,1.99,1,0.14,1.71,Bank Transfer,"South Natalie, Virginia",,False,False
TXN02490,2025-01-05,09:50:22,d8f6a84e,63,Female,PROD3911,Devolved global superstructure,Health,Vitamins,29.72,3,0.0,89.16,Bank Transfer,"Elizabethhaven, Nebraska",,False,False
TXN02491,2022-11-21,09:50:22,c9882e1b,59,Female,PROD3621,Enhanced fresh-thinking migration,Home & Kitchen,Appliances,71.72,1,0.0,71.72,Credit Card,"East Jonathan, Maine",,False,False
TXN02492,2024-10-19,09:50:22,2c19ed1f,31,Female,PROD7500,Streamlined maximized structure,Beauty,Tools,20.14,1,0.0,20.14,Cash,"Port Autumn, New York",,False,False
TXN02493,2024-11-17,09:50:22,7b83e943,25,Male,PROD1500,Secured composite concept,Health,Vitamins,58.87,3,0.0,176.61,E-Wallet,"Davidchester, Colorado",,False,False
TXN02494,2024-02-18,09:50:22,76756df9,45,Female,PROD7606,Assimilated multimedia policy,Electronics,Laptops,248.7,1,0.0,248.7,Bank Transfer,"Timothyport, Illinois",3.6,False,True
TXN02495,2022-09-20,09:50:22,13ad3cb9,47,Female,PROD2667,Optimized value-added project,Clothing,Accessories,74.4,2,0.0,148.8,Bank Transfer,"Youngborough, Illinois",1.5,False,False
TXN02496,2024-01-10,09:50:22,0077b183,64,Male,PROD1416,Persevering interactive knowledgebase,Beauty,Tools,24.42,1,0.0,24.42,Cash,"Lake James, West Virginia",,False,True
TXN02497,2022-08-05,09:50:22,b7a7aa67,52,Male,PROD4863,User-centric solution-oriented Graphical User Interface,Electronics,Cameras,444.05,3,0.0,1332.15,Debit Card,"Port Franklin, Arkansas",1.4,False,False
TXN02498,2022-12-27,09:50:22,27bf9253,48,Male,PROD4976,Automated radical forecast,Electronics,Laptops,658.07,2,0.0,1316.14,Cash,"Mccannfort, Pennsylvania",2.6,False,True
TXN02499,2022-06-21,09:50:22,56496355,46,Male,PROD8343,Visionary encompassing adapter,Home & Kitchen,Cookware,143.8,2,0.0,287.6,Cash,"Michaelburgh, Kansas",1.6,False,True
TXN02500,2024-04-07,09:50:22,d785616e,58,Female,PROD7473,Centralized 5thgeneration Local Area Network,Home & Kitchen,Bedding,159.94,2,0.0,319.88,Bank Transfer,"South Tracy, Connecticut",4.0,False,False
TXN02501,2022-12-15,09:50:22,3cc272cf,29,Female,PROD1848,Progressive national emulation,Automotive,Car Care,49.36,4,0.0,197.44,Credit Card,"Rossland, Kentucky",1.2,True,False
TXN02502,2023-04-07,09:50:22,ae895fb7,27,Female,PROD8568,Reverse-engineered full-range circuit,Electronics,TVs,433.74,1,0.22,338.32,Bank Transfer,"Lake Patriciafort, Alaska",3.9,False,True
TXN02503,2023-09-17,09:50:22,5b490cf2,55,Male,PROD8952,Re-contextualized grid-enabled pricing structure,Beauty,Makeup,17.76,4,0.0,71.04,Credit Card,"South Jefferyhaven, Arizona",,False,False
TXN02504,2025-03-27,09:50:22,af39d500,69,Male,PROD9376,Assimilated systematic service-desk,Grocery,Bakery,8.3,5,0.0,41.5,Debit Card,"Johnfurt, Vermont",,False,False
TXN02505,2023-04-28,09:50:22,64ca19b8,65,Male,PROD5492,Focused uniform protocol,Grocery,Beverages,13.49,4,0.0,53.96,E-Wallet,"South Scottshire, Delaware",3.1,False,False
TXN02506,2023-03-29,09:50:22,ed2dc976,70,Male,PROD7985,Switchable human-resource framework,Sports,Yoga,88.98,2,0.2,142.37,Cash,"Ashleybury, Alaska",,False,False
TXN02507,2024-03-13,09:50:22,f44c7632,18,Female,PROD1054,Customizable web-enabled software,Clothing,Women,87.34,3,0.0,262.02,E-Wallet,"Coleland, West Virginia",3.9,False,False
TXN02508,2024-09-25,09:50:22,ef5dc773,30,Female,PROD8472,Cross-group uniform emulation,Automotive,Electronics,2.98,3,0.0,8.94,Bank Transfer,"New Donnafurt, Indiana",3.4,False,False
TXN02509,2024-12-07,09:50:22,46f6b3a2,22,Female,PROD5578,Advanced coherent throughput,Toys,Dolls,3.55,1,0.0,3.55,Credit Card,"Port Kathleen, Virginia",4.2,False,True
TXN02510,2023-08-23,09:50:22,483b64ed,63,Male,PROD6364,Customer-focused global strategy,Home & Kitchen,Appliances,153.73,3,0.0,461.19,Cash,"West Carol, North Dakota",,False,False
TXN02511,2024-08-12,09:50:22,f7593e6d,19,Female,PROD9157,Pre-emptive interactive application,Clothing,Accessories,66.42,4,0.0,265.68,Cash,"North Erika, Alabama",,False,True
TXN02512,2023-05-18,09:50:22,6bab6c91,39,Male,PROD5125,Face-to-face methodical firmware,Grocery,Dairy,40.98,2,0.0,81.96,Cash,"West Danny, Tennessee",,False,True
TXN02513,2023-05-22,09:50:22,a51853a8,50,Female,PROD1647,Implemented 3rdgeneration extranet,Home & Kitchen,Appliances,102.15,2,0.0,204.3,E-Wallet,"Emilychester, Arkansas",4.5,False,True
TXN02514,2024-10-07,09:50:22,90f2068c,40,Female,PROD8260,Reduced actuating utilization,Home & Kitchen,Appliances,111.22,5,0.18,456.0,E-Wallet,"East Paulafurt, Maryland",,False,False
TXN02515,2024-07-24,09:50:22,e350d22a,33,Female,PROD4562,User-centric grid-enabled attitude,Sports,Outdoor,36.56,1,0.09,33.27,Cash,"North Timothyshire, Arizona",4.8,False,False
TXN02516,2022-07-04,09:50:22,bb9a2637,33,Male,PROD8077,Optional homogeneous orchestration,Grocery,Beverages,31.72,1,0.0,31.72,Bank Transfer,"Palmerfort, Arizona",,False,False
TXN02517,2023-06-14,09:50:22,89f33ced,33,Female,PROD5879,Streamlined encompassing superstructure,Health,Medical,1.99,1,0.25,1.49,Bank Transfer,"Ericburgh, Colorado",,False,False
